,Author,cm_tot,cm_min,cm_max,cm_avg,rd_tot,rd_min,rd_max,rd_avg,f_count,correct_author,grouping
2377,Kevin Pollet,-0.24462837288306777,-0.9215688903932348,1.2529623204306515,-0.9459822391330247,0.4450626252585442,-0.005386672890831042,0.30746545911604733,0.8507301490939243,-0.14283410104810118,0,265
2378,kevin pollet,-0.7087757364033446,0.6445899703383748,0.13367324954144577,0.37719759301295985,-0.8329524805089528,-1.358468397411852,-0.8100782186773942,-1.5742351219448651,-0.7270786941782582,1,265
2379,Victor Rezende dos Santos,-0.663817135059934,0.1864183914049773,-0.03925770255069441,-0.2075590468046035,-0.6415146664480451,-0.5114871021740428,1.4286130044875418,0.05157897531663895,-0.8067484114232797,0,265
2380,Khalid Alqinyah,0.7520163476988216,1.9556390462613085,1.5648043567730625,2.8095417388720554,-0.4086609401021814,-0.06847825915406737,-0.6665058759409392,-1.336317141337531,1.397447099022313,0,265
2381,stawny,-0.5252548681283059,1.9556390462613085,-0.08934348098385178,1.0860343479508772,-0.6947132962492959,-0.11039683318030816,-0.9537755207676649,-0.7243771334620535,-0.9660878459133224,0,265
2382,Yoann Rodière,-0.739128683685386,-0.9215688903932348,-0.21463341582722,-0.9940054000065458,-0.7194642466046203,0.49278582143199656,-0.7807206709249983,-0.7652141681346577,-0.6739655493482439,0,265
2383,marko.bekhta,-0.786672141567526,-0.2649339710024812,1.4306458960815789,0.10269561434663903,-0.849834562026082,-0.6875111984213447,-1.8913436808760675,-1.2823855379790414,-0.8333049838382868,0,265
2384,marko-bekhta,2.0336643262265297,-0.8273110455300525,1.7184234845552673,0.22839187026286983,1.3186066960724763,-1.0718785388586665,-0.22145768357636558,-0.7451169187415538,1.60989967834237,0,265
2385,Emmanuel Bernard,2.0441411953118482,1.6353958083227893,0.7198265425346937,1.312629631870378,1.3396904095304494,-0.5442887016821957,0.790025277705407,0.11921447560308018,1.0787682300422272,0,266
2386,Kevin Pollet,-0.24462837288306777,-0.9215688903932348,1.2529623204306515,-0.9459822391330247,0.4850563747619126,-0.247968048220624,0.41940239838203935,0.9668133821417386,-0.11627752863309404,0,266
2387,kevin pollet,-0.7087757364033446,0.6445899703383748,0.13367324954144577,0.37719759301295985,-0.838244810232909,-0.9239998202500448,-0.6976116773665488,-1.6723759238329132,-0.7270786941782582,1,266
2388,Victor Rezende dos Santos,-0.663817135059934,0.1864183914049773,-0.03925770255069441,-0.2075590468046035,-0.6330789941519729,-0.4672869383787457,1.540598981507711,0.14867398641236973,-0.8067484114232797,0,266
2389,Khalid Alqinyah,0.7520163476988216,1.9556390462613085,1.5648043567730625,2.8095417388720554,-0.4575667461497252,-0.247968048220624,-0.5545557284752494,-1.5063623508494661,1.397447099022313,0,266
2390,stawny,-0.5252548681283059,1.9556390462613085,-0.08934348098385178,1.0860343479508772,-0.690201776576356,0.21666730892787636,-0.9473986010192617,-0.6757994976006804,-0.9660878459133224,0,266
2391,Yoann Rodière,-0.739128683685386,-0.9215688903932348,-0.21463341582722,-0.9940054000065458,-0.7029849957031915,0.6171881966725175,-0.6691859467916004,-0.5687629852633682,-0.6474089769332368,0,266
2392,marko.bekhta,-0.786672141567526,-0.2649339710024812,1.4306458960815789,0.10269561434663903,-0.8460243904429017,-0.9169311171585898,-1.7796614103699502,-1.176401978561426,-0.8333049838382868,0,266
2393,marko-bekhta,2.0336643262265297,-0.8273110455300525,1.7184234845552673,0.22839187026286983,1.3835720556934592,-1.1364149541761646,-0.10895150322383888,-0.6767103513845746,1.636456250757377,0,266
2394,Emmanuel Bernard,2.0441411953118482,1.6353958083227893,0.7198265425346937,1.312629631870378,1.4487710463579035,-0.602336068554061,0.930288865693938,0.2748135541401569,1.0787682300422272,0,267
2395,Kevin Pollet,-0.24462837288306777,-0.9215688903932348,1.2529623204306515,-0.9459822391330247,0.5379110455040611,-0.1038014084532637,0.5597323729427586,1.1202258812851242,-0.11627752863309404,0,267
2396,kevin pollet,-0.7087757364033446,0.6445899703383748,0.13367324954144577,0.37719759301295985,-0.831686440550564,-0.9239998202500448,-0.5575961446054569,-1.5507577153546885,-0.7270786941782582,1,267
2397,Victor Rezende dos Santos,-0.663817135059934,0.1864183914049773,-0.03925770255069441,-0.2075590468046035,-0.6252799472393478,-0.621964169993367,1.6808910778934827,0.2384414074239764,-0.8067484114232797,0,267
2398,Khalid Alqinyah,0.7520163476988216,1.9556390462613085,1.5648043567730625,2.8095417388720554,-0.44870184618455083,-0.25982972483881805,-0.4142662925319824,-1.4755391440830758,1.397447099022313,0,267
2399,stawny,-0.5252548681283059,1.9556390462613085,-0.08934348098385178,1.0860343479508772,-0.6750918509674019,0.21737682747547757,-0.7579783846700545,-0.5131038834095774,-0.9660878459133224,0,267
2400,Yoann Rodière,-0.739128683685386,-0.9215688903932348,-0.21463341582722,-0.9940054000065458,-0.7030206849950901,0.3650863849101265,-0.5289821207644689,-0.5691884417147118,-0.6474089769332368,0,267
2401,marko.bekhta,-0.786672141567526,-0.2649339710024812,1.4306458960815789,0.10269561434663903,-0.8444137568184539,-0.6300162595873615,-1.6393497611961587,-1.1316006669380223,-0.8333049838382868,0,267
2402,marko-bekhta,2.0336643262265297,-0.8273110455300525,1.7184234845552673,0.22839187026286983,1.4754244186668017,-1.1612489340605079,0.0309237596417537,-0.5799925791550156,1.636456250757377,0,267
2403,Emmanuel Bernard,2.0441411953118482,1.6353958083227893,0.7198265425346937,1.312629631870378,1.309606054954232,-1.1316122899430014,0.7028768270725588,0.07630037107831147,1.0787682300422272,0,268
2404,Kevin Pollet,-0.24462837288306777,-0.9215688903932348,1.2529623204306515,-0.9459822391330247,0.4511582316476057,-0.0718551477530389,0.3321370921294057,0.8684228562248156,-0.11627752863309404,0,268
2405,kevin pollet,-0.7087757364033446,0.6445899703383748,0.13367324954144577,0.37719759301295985,-0.8323643240661674,-1.358468397411852,-0.7854013456370939,-1.5633283667082618,-0.7270786941782582,1,268
2406,Victor Rezende dos Santos,-0.663817135059934,0.1864183914049773,-0.03925770255069441,-0.2075590468046035,-0.6422185930863809,-0.5737669589353416,1.4532885536335556,0.043476744414234894,-0.8067484114232797,0,268
2407,Khalid Alqinyah,0.7520163476988216,1.9556390462613085,1.5648043567730625,2.8095417388720554,-0.406736427977309,-0.005938417056556594,-0.6417817309509835,-1.3296256236235806,1.397447099022313,0,268
2408,stawny,-0.5252548681283059,1.9556390462613085,-0.08934348098385178,1.0860343479508772,-0.696963483896426,-0.17293667527781895,-0.9782594972564356,-0.7486059530320271,-0.9660878459133224,0,268
2409,Yoann Rodière,-0.739128683685386,-0.9215688903932348,-0.21463341582722,-0.9940054000065458,-0.7187212820224798,0.5144755458165441,-0.7560087898838322,-0.7563571956990773,-0.6474089769332368,0,268
2410,marko.bekhta,-0.786672141567526,-0.2649339710024812,1.4306458960815789,0.10269561434663903,-0.8509317143563746,-0.7540565649797843,-1.8666570668066587,-1.312903877284564,-0.8333049838382868,0,268
2411,marko-bekhta,2.0336643262265297,-0.8273110455300525,1.7184234845552673,0.22839187026286983,1.3167068547069158,-1.0540270122804318,-0.19734033751783653,-0.7471173944889228,1.636456250757377,0,268
2412,Emmanuel Bernard,1.062086938155839,0.35591457366985757,-0.18377871700667772,-0.05823510849059013,1.037655769047375,-0.13058176234813743,0.1952610006558304,-0.3116256176738074,1.0787682300422272,0,269
2413,Kevin Pollet,-0.252098991178839,-0.9151439927979073,0.028635423643819147,-0.9672016678681028,0.2667848746986163,-0.16575934815279014,-0.17489499181994508,0.3332728483288399,-0.11627752863309404,0,269
2414,kevin pollet,-0.7765098446039381,-0.2998199602159314,-1.0903044785666278,-0.7872737284268708,-0.8346071951164817,-0.7233891844162051,-1.2314336546727103,-1.6049200994404391,-0.7270786941782582,1,269
2415,Victor Rezende dos Santos,-0.7361168551423255,-0.41495928425249223,-1.263577420656138,-1.0219137313063624,-0.6492656442628396,0.38442282419343776,0.9462885795616914,-0.0376351679687317,-0.8067484114232797,0,269
2416,Khalid Alqinyah,0.3556433570471086,1.0108186230425633,0.34136757965271985,1.460865204117218,-0.4208386299182925,-0.38354558845698933,-1.1486898613496632,-1.3786588995766014,1.397447099022313,0,269
2417,stawny,-0.62143457970864,1.0108186230425633,-0.992949593177065,0.0725973445379208,-0.7345160407531603,-0.606886623251643,-1.3875711419687216,-1.1529518419775113,-0.9660878459133224,0,269
2418,Yoann Rodière,-0.6857123031808812,-0.2998746291817383,-0.7545933278976059,-0.370857111555058,-0.7225745934390337,0.9784582214023358,-1.2632512973721746,-0.8022929964391368,-0.6474089769332368,0,269
2419,marko.bekhta,-0.7984724412385716,-0.9008138821735292,0.29679686186547044,-0.21851269489255085,-0.8488677652705444,0.27471513516160523,-1.6079998375193731,-1.2554931634105089,-0.8333049838382868,0,269
2420,marko-bekhta,1.7726940980094006,-1.0681044315132733,0.4947821263131887,-0.0405179634335962,1.1749960222436817,-0.8696081777422868,-0.7032073249025826,-0.8963346336863294,1.636456250757377,0,269
2421,Emmanuel Bernard,2.0441411953118482,1.6353958083227893,0.7198265425346937,1.312629631870378,1.0960861686055923,-0.6477681759611762,0.31002651967513356,-0.2282770363468351,1.0787682300422272,0,270
2422,Kevin Pollet,-0.24462837288306777,-0.9215688903932348,1.2529623204306515,-0.9459822391330247,0.32487834300698015,0.34098903548737386,-0.06087407752706568,0.5018911375349453,-0.11627752863309404,0,270
2423,kevin pollet,-0.7087757364033446,0.6445899703383748,0.13367324954144577,0.37719759301295985,-0.8324920136904732,-0.4830948753170863,-1.0902321539263613,-1.565696239228643,-0.7270786941782582,1,270
2424,Victor Rezende dos Santos,-0.663817135059934,0.1864183914049773,-0.03925770255069441,-0.2075590468046035,-0.6457841236427893,0.2123902425325353,1.060271015917684,0.002437308932865099,-0.8067484114232797,0,270
2425,Khalid Alqinyah,0.7520163476988216,1.9556390462613085,1.5648043567730625,2.8095417388720554,-0.38994838437738494,0.11202643788326341,-1.0346880649801247,-1.2712536914961459,1.397447099022313,0,270
2426,stawny,-0.5252548681283059,1.9556390462613085,-0.08934348098385178,1.0860343479508772,-0.7099907676641726,0.12565507322950084,-1.2339953982992153,-0.8888767914654939,-0.9660878459133224,0,270
2427,Yoann Rodière,-0.739128683685386,-0.9215688903932348,-0.21463341582722,-0.9940054000065458,-0.7221647939760403,0.6653597448166925,-1.1486525717296525,-0.7974077264880542,-0.6474089769332368,0,270
2428,marko.bekhta,-0.786672141567526,-0.2649339710024812,1.4306458960815789,0.10269561434663903,-0.8467914863269947,-0.015920647272484892,-1.722553782681913,-1.1977394827750616,-0.8333049838382868,0,270
2429,marko-bekhta,2.0336643262265297,-0.8273110455300525,1.7184234845552673,0.22839187026286983,1.241637489319367,-0.9282869479181209,-0.5898131485272036,-0.8261631756527407,1.636456250757377,0,270
2430,Emmanuel Bernard,1.5040014710793093,0.9316845274330683,0.22284289827073472,0.5586402291228922,0.9995970399419664,-0.4410261304435182,0.019238833822623647,-0.365914842153323,1.0787682300422272,0,271
2431,Kevin Pollet,-0.2611841851156768,-0.6909103115488082,0.5795846981158885,-0.9930071122978202,0.226388097067467,0.19106528609344214,-0.3511481789101431,0.2160198122827318,-0.11627752863309404,0,271
2432,kevin pollet,-0.746031648042241,0.1251638062227302,-0.5395919267529306,-0.26329863274543863,-0.8275768507523706,-0.7233891844162051,-1.3299714511944964,-1.4745496067782364,-0.7270786941782582,1,271
2433,Victor Rezende dos Santos,-0.7231455900754957,-0.35729872736275936,-0.7126351496486169,-0.8758106695095912,-0.6435418030178164,0.8065444248817394,0.7699984000114715,0.028246531757143936,-0.8067484114232797,0,271
2434,Khalid Alqinyah,0.5339730803500722,1.4359866265035077,0.8917894762385068,2.0676399313068288,-0.3710992324087066,-0.0808121240033653,-1.3250390323955787,-1.2057152972915774,1.397447099022313,0,271
2435,stawny,-0.5781538303290381,1.4359866265035077,-0.5863279778996525,0.5286427228825522,-0.7261366772221525,-0.24249183428480522,-1.4744016303356724,-1.0627273278740146,-0.9660878459133224,0,271
2436,Yoann Rodière,-0.711801064826158,-0.23091562811150862,-0.8382517339550568,-0.675205085220216,-0.720617731705675,1.042407227408764,-1.4392030255072914,-0.7789650063179014,-0.6474089769332368,0,271
2437,marko.bekhta,-0.794108526932846,-0.5099401097456908,0.8070276964787612,-0.099725411952078,-0.8429157541585419,0.7251916600695286,-1.4320891099815711,-1.0899322931001132,-0.8333049838382868,0,271
2438,marko-bekhta,1.8687541510715204,-0.9949413100166721,1.0454094723726477,0.05846456445966454,1.2340302010644688,-0.8682161529698196,-0.8795523002752031,-0.8341734211042964,1.636456250757377,0,271
2439,Emmanuel Bernard,1.1480199866538379,0.5535878138863155,-0.2739980413871016,0.06172016420359418,1.1381245755010143,-0.8977621951346328,0.7563046431143267,-0.1683109638490941,1.0787682300422272,0,272
2440,Kevin Pollet,-0.2137623228825086,-1.0619034988154812,0.12182258839534701,-0.8583107878033351,0.07490647093669776,-0.4712024905718466,0.8052044300360841,-0.2236608159894121,-0.11627752863309404,0,272
2441,kevin pollet,-0.773087775513626,-0.2754111874230732,-0.9978202698526436,-0.7284421969943905,-0.6856484743712596,-0.4064577899524989,-0.21639616342595436,1.1573659002356864,-0.7270786941782582,1,272
2442,Victor Rezende dos Santos,-0.765265486106896,-0.9110680693469642,-1.137742080264357,-1.3502320725912316,-0.6136361671305746,1.0360724111305235,0.19218020567341226,0.3724619002996849,-0.8067484114232797,0,272
2443,Khalid Alqinyah,0.38526483662400984,1.0354547533215146,0.4349729333224518,1.5616535912482274,0.4397809265320262,1.0627950247220297,0.5816642202477946,1.6137104040679306,1.397447099022313,0,272
2444,stawny,-0.6189267000666941,1.0354547533215146,-0.9693881233423948,0.09902264762412472,-0.6408427481386291,-0.07547513623692145,-0.6847795423507356,-0.1443278242528497,-0.9660878459133224,0,272
2445,Yoann Rodière,-0.7073339148220024,-0.8397447878398925,-0.8476499617392487,-0.6230919159441578,-0.6162150099769328,0.2698214229704058,0.3483215763233449,0.46563271849829624,-0.6474089769332368,0,272
2446,marko.bekhta,-0.7918721067459381,-0.5962343716541962,0.3378568414465296,-0.03884926753113303,-0.7814434218118058,1.5556590713160379,0.5416265213485734,0.6199793068315779,-0.8333049838382868,0,272
2447,marko-bekhta,1.8786869544207045,-0.7443883887612349,0.5875953192112641,0.06869955760435506,2.256202961354297,-0.20153440115505117,0.7563046431143267,0.24214371444575694,1.636456250757377,0,272
2448,Emmanuel Bernard,1.4262131926416945,0.8463188582844866,-0.1288887208549501,0.4500543670419826,1.4344666917820812,-1.1738358189437683,1.0920794820548494,0.25440897587768596,1.0787682300422272,0,273
2449,Kevin Pollet,-0.18775671877668806,-1.0358275484129722,0.40200213188219686,-0.7844448718658882,0.20888822074374594,-0.011424415722726101,1.1409808252538396,0.16522581955085947,-0.11627752863309404,0,273
2450,kevin pollet,-0.7530831755058397,0.06522730594074734,-0.7174888061414121,-0.38452709093061815,-0.6601211609681882,-0.40645778995250503,0.15889653562227626,1.6307436257550625,-0.7270786941782582,1,273
2451,Victor Rezende dos Santos,-0.7299106693931036,-0.5849030094751846,-0.8338680454694033,-0.952009775495641,-0.5921212475077424,0.7255845700812135,0.5185715467380209,0.6200997039250453,-0.8067484114232797,0,273
2452,Khalid Alqinyah,0.4790261207408131,1.3775321073532434,0.7149781143474007,1.8806804844502618,0.585258091593163,1.7809307994333898,0.9174370976564935,2.1195336796924,1.397447099022313,0,273
2453,stawny,-0.5841043143091434,1.3775321073532434,-0.6422326339501125,0.4659430063355968,-0.5940918134929506,0.5030752196434657,-0.3485921954153267,0.3590612871852211,-0.9660878459133224,0,273
2454,Yoann Rodière,-0.721946289194515,-1.2341453964573286,-0.7696011258479767,-0.7935579039883244,-0.5707050247655161,1.1114884220346983,0.6687081395588664,1.0081628663014675,-0.6474089769332368,0,273
2455,marko.bekhta,-0.787241321852835,-0.9083814401180156,0.5798521019324503,0.0872023267020014,-0.7619629142182094,2.3173540036713955,0.8773967349709096,1.1618482198079427,-0.8333049838382868,0,273
2456,marko-bekhta,2.04696762681845,-0.8760349374027008,0.8675599088291192,0.24209990268567,2.731827411773856,0.09675016289189664,1.0920794820548494,0.7429619380971054,1.636456250757377,0,273
2457,Emmanuel Bernard,0.9207624275785711,0.25837489626861193,-0.5554852432955755,-0.25551218059474073,0.8853465208726731,-0.7043209850312332,0.31530870434151204,-0.5288885468052738,1.0787682300422272,0,274
2458,Kevin Pollet,-0.19166586935937965,-0.8284439637508051,-0.16108279593875588,-0.7955483627578072,-0.11114657975850165,-0.5308786264933046,0.3642049066069184,-0.7432175039648465,-0.14283410104810118,1,274
2459,kevin pollet,-0.7914807406997686,-0.5694791268169358,-1.2807205505162986,-1.0446503976261146,-0.7156319865234917,1.9457742107338567,-0.6823825285185251,0.4066962827374146,-0.7270786941782582,0,274
2460,Victor Rezende dos Santos,-0.7791059022240814,-0.9239456141196628,-1.417656650213041,-1.5061248988378513,-0.6138536024172556,1.1324138318818702,-0.2590255315266918,0.36995920924769515,-0.8067484114232797,0,274
2461,Khalid Alqinyah,0.29216487128490176,0.7411286596297563,0.15246563916460704,1.2448768642747383,0.18200826039131032,0.21696514282100451,0.14072372047945353,0.7174363097868647,1.397447099022313,0,274
2462,stawny,-0.6488881595209696,0.7411286596297563,-1.2508753252508693,-0.21667856615897396,-0.6570698020167562,0.6974663999589328,-1.1256720046964963,-0.3190520793907781,-0.9660878459133224,0,274
2463,Yoann Rodière,-0.6930614690249753,-0.6551690995457721,-0.5648377193908146,-0.4565914888011392,-0.6630624077495932,-0.03902293163558653,-0.11076890105982296,-0.09284088943026725,-0.6474089769332368,0,274
2464,marko.bekhta,-0.792931645728941,-0.3000062567518119,0.055098187637795656,-0.06769029147041558,-0.802077252924058,0.7104742194789306,0.10038332575189131,0.04602959932963677,-0.8333049838382868,0,274
2465,marko-bekhta,1.825704879742333,-0.5683841760156686,0.30478578885330626,0.014105587295963855,1.8830896964115014,-0.4265195102716556,0.31530870434151204,-0.15073331785267044,1.636456250757377,0,274
2466,Emmanuel Bernard,2.2615244396796874,1.9182241973448364,0.9884896376001885,1.6160782679082228,1.63119581338569,-1.425013763970292,1.2477817559211546,0.5350350423660051,1.0787682300422272,0,275
2467,Kevin Pollet,-0.2137302294926595,-1.2040897229759846,1.5226695022944514,-0.8582196302348724,0.6745596258786964,0.11456282934125073,0.8772719333334462,1.557326503514093,-0.11627752863309404,1,275
2468,kevin pollet,-0.6911084081076808,0.9277582781149237,0.40448957336842617,0.6809307884930839,-0.8247708646703128,-0.9739774734125204,-0.23891605651589667,-1.5106523926496302,-0.7270786941782582,0,275
2469,Victor Rezende dos Santos,-0.6371449704797717,0.4640567435026129,0.230449479313106,0.09286538287375294,-0.5834106822832614,0.41365816797903165,1.9984729670569779,0.7203587464100002,-0.8067484114232797,0,275
2470,Khalid Alqinyah,0.8409115271276232,2.2365561137288226,1.834563515497403,3.112011496842496,-0.5451496167174755,-1.425013763970292,-0.09672619131749698,-1.8108874937511399,1.397447099022313,0,275
2471,stawny,-0.4966584048607422,2.2365561137288226,0.17931961408164343,1.38735271921551,-0.6348220013974267,0.9568394212201085,-0.5825626812168685,-0.07949963685472589,-0.9660878459133224,0,275
2472,Yoann Rodière,-0.745685712667328,-1.2040897229759846,0.05503414759328579,-1.0704988154875783,-0.6607913147479456,-0.31567035349907324,-0.21121894356977228,-0.0657669095962882,-0.6474089769332368,0,275
2473,marko.bekhta,-0.7811656361706092,-0.30167138179690983,1.7003134595020848,0.2525846288349756,-0.8282003142195851,0.07566072415679254,-1.3214812760897128,-0.6806082852229945,-0.8333049838382868,0,275
2474,marko-bekhta,2.1294487672823648,-0.9784847992745072,1.9881826432796077,0.3270904010914805,1.8408195159285203,-1.425013763970292,0.3498068376073596,-0.1952425450049624,1.636456250757377,0,275
2475,Emmanuel Bernard,0.423327042273025,-0.5536910304781221,-1.3633473413484334,-0.9498899355448963,1.612926193823878,-0.813941158977858,1.5728565581767913,0.5089741753622916,1.0787682300422272,0,276
2476,Kevin Pollet,-0.021662461004539377,-0.6909684326065186,-0.1519805752185092,-0.3126733093839057,0.0032646206256110298,-1.1117328227690264,1.6217568392048347,-0.4082220571378953,-0.11627752863309404,1,276
2477,kevin pollet,-0.8164756423616406,-0.45115314292963626,-2.346274390126731,-1.4743577775662502,-0.6099353601593634,2.332870944097272,0.5755944138784734,2.263571577712613,-0.7270786941782582,0,276
2478,Victor Rezende dos Santos,-0.7462769816476038,-0.25985629259420273,-1.8726473274340814,-1.1363532700110073,-0.5327708407934824,1.5283988404350384,0.9984888795397696,1.3032258610589982,-0.8067484114232797,0,276
2479,Khalid Alqinyah,-0.06628412712328194,0.476273510629709,-0.9995766368817309,0.025238381176680213,0.7436337310015881,-0.2476877753510811,1.3982373149390972,2.670204877271912,1.397447099022313,0,276
2480,stawny,-0.6758495706160105,0.476273510629709,-1.5041771438832108,-0.5007685391791242,-0.5134715628824812,2.584000849194067,0.13334897020897407,1.2271371155359636,-0.9660878459133224,0,276
2481,Yoann Rodière,-0.6359413630281222,-0.978901396691097,0.35554934859154236,0.20976396156683655,-0.5338848873658907,-0.08325940102892126,1.1468614347866437,1.4471002663633041,-0.6474089769332368,0,276
2482,marko.bekhta,-0.7891057700650155,0.10549121152165303,0.35554934859154236,0.03645139031960056,-0.7362695288708636,2.88007349848031,1.3581561392190664,1.8765342577336568,-0.8333049838382868,0,276
2483,marko-bekhta,2.0029761857563875,-0.4683895671209328,0.35554934859154236,0.1967700917686186,3.2914664764267942,-0.4505081234326162,1.5728565581767913,1.332245020575615,1.636456250757377,0,276
2484,Emmanuel Bernard,0.23260212525117915,-0.6793813530857566,-1.64478280859035,-1.216125799753357,1.5852826711067143,-0.7772946629118963,1.508432676346801,0.469541817911783,1.05221165762722,0,277
2485,Kevin Pollet,-0.004237150127266,-0.863066237828562,-0.07377620434897275,-0.2631787257085164,-0.011468822717899205,-1.2970118924772993,1.557332561950648,-0.45136150869148717,-0.11627752863309404,1,277
2486,kevin pollet,-0.8220910892663993,-0.6247803950043792,-2.3864253896926026,-1.5708974243021947,-0.6146350743941064,2.4201519131336418,0.5113080802428112,2.1810071330739214,-0.7270786941782582,0,277
2487,Victor Rezende dos Santos,-0.746745236476998,-0.27250181512331156,-1.849980852731027,-1.1416275022407203,-0.5343643074779683,1.7860636050670646,0.9340596037958787,1.284884979623518,-0.8067484114232797,0,277
2488,Khalid Alqinyah,-0.14614286227535292,0.26942616297704797,-1.2450794707540507,-0.2464844776833838,0.7136641877554513,-0.2626536461054029,1.3338080391952063,2.566000945834572,1.397447099022313,0,277
2489,stawny,-0.6969059721813099,0.26942616297704797,-1.702001537849159,-0.7226379558613862,-0.5203832654377306,2.6090889381283193,0.06950038242876797,1.1527155914706075,-0.9660878459133224,0,277
2490,Yoann Rodière,-0.6274615871958747,-0.8993937874516522,0.4353202846045471,0.3086878824017865,-0.5412496876543013,-0.16549590765323577,1.082722875613637,1.359303573605647,-0.6474089769332368,0,277
2491,marko.bekhta,-0.7908915672657125,0.105526157390907,0.4353202846045471,-0.012158637855146663,-0.7396167275331814,2.8467989057219834,1.293727840928734,1.7834287320202329,-0.8333049838382868,0,277
2492,marko-bekhta,1.9130169578147138,-0.3775847283601495,0.4353202846045471,0.1040739969285279,3.223379083605175,-0.569403647047634,1.508432676346801,1.2605510462732124,1.5833431059273628,0,277
2493,Emmanuel Bernard,0.3120879712709514,-0.5143196755753064,-1.5265035510466298,-1.1051702768051357,1.452645579102096,-0.8103214467872814,1.3095488825293684,0.2803404170398613,1.05221165762722,0,278
2494,Kevin Pollet,0.0708661238500409,-0.7689957935008681,0.15953164022176178,-0.04985654716341003,-0.04765129234475077,-1.1142821920420267,1.3584488990184285,-0.5573036064866,-0.11627752863309404,1,278
2495,kevin pollet,-0.8169938333040127,-0.6773442078110089,-2.214905948725849,-1.4832664132219398,-0.6312771579289654,2.354810924186385,0.31225351834764714,1.8886394877118646,-0.7270786941782582,0,278
2496,Victor Rezende dos Santos,-0.7272718133222867,-0.16537652299790398,-1.664737796272188,-0.9222867724114445,-0.5441176803298302,2.1369387368926436,0.7352016451803757,1.172623169060622,-0.8067484114232797,0,278
2497,Khalid Alqinyah,-0.16278844846670498,0.39310083657237277,-1.3086376509036548,-0.3031218168386206,0.6210661257988147,-0.4356576792154122,1.1349500805797037,2.2440380109939055,1.397447099022313,0,278
2498,stawny,-0.6843162840841082,0.39310083657237277,-1.5837217163741708,-0.5899815403919433,-0.5402879851161725,2.5291733680718678,-0.12931648529304202,0.9383921939108786,-0.9660878459133224,0,278
2499,Yoann Rodière,-0.607602403500727,-0.660135847466302,0.6671715850757225,0.5403624401459498,-0.5660334506428878,-0.5051310324147037,0.8837035014034981,1.063853277701276,-0.6474089769332368,0,278
2500,marko.bekhta,-0.7854058273171873,0.279359816490773,0.6671715850757225,0.13716513382119716,-0.7506403857889156,2.508474825258576,1.0948698823132317,1.4767951554895509,-0.8333049838382868,0,278
2501,marko-bekhta,2.0793977917337636,-0.20390771499650334,0.6671715850757225,0.27551670395723094,2.9946370348428415,-0.5265952299205382,1.3095488825293684,1.019692557113397,1.60989967834237,0,278
2502,Emmanuel Bernard,0.37482187057462574,-0.5199340276819289,-1.3891410193002942,-1.0175990556082435,1.2998848092289115,-0.6821670052013971,1.2214332937776289,0.06243341062514417,1.05221165762722,0,279
2503,Kevin Pollet,-0.14196693654648643,-0.7844349375294117,-0.6360807994969352,-0.6543842821850182,-0.07527900125300505,-0.7279761953669721,1.2703334029588815,-0.6381974058650975,-0.11627752863309404,1,279
2504,kevin pollet,-0.820600016712985,-0.8174066065745642,-2.014793555330283,-1.5452632014156256,-0.6417383746881168,1.5175873542465939,0.22380318751438655,1.7048571322700907,-0.7270786941782582,0,279
2505,Victor Rezende dos Santos,-0.780445369579248,-0.6549848808902485,-2.0620706791856,-1.5212121151392983,-0.5630395158904992,1.7821381548373745,0.6470542387653417,0.9548318930090174,-0.8067484114232797,0,279
2506,Khalid Alqinyah,0.011277419470575952,0.3242438857159832,-0.7349093234456591,0.28914495492793635,0.5829856911794327,-0.30397699956910573,1.0468081456417928,2.1116325563764407,1.397447099022313,0,279
2507,stawny,-0.691325702499416,0.3242438857159832,-1.6495750363615354,-0.6638391542042305,-0.5692573417041643,1.6396631539611488,-0.21810166787105767,0.6264656242650692,-0.9660878459133224,0,279
2508,Yoann Rodière,-0.6743852475573802,-1.3011053164556576,-0.12624112002479768,-0.2387172088077324,-0.5801896672098383,-0.30305324996516975,0.7953079846934645,0.8950952737001058,-0.6474089769332368,0,279
2509,marko.bekhta,-0.7984050092188381,-0.22857314070825846,-0.12624112002479768,-0.2166771715879704,-0.757090817251864,1.8971984811058626,1.006729143141665,1.297370247372401,-0.8333049838382868,0,279
2510,marko-bekhta,1.7337437238817315,-0.5995529583633044,-0.12624112002479768,-0.08065334094634635,2.768613000517225,-0.44031093612115124,1.2214332937776289,0.7816960553069543,1.5833431059273628,0,279
2511,Emmanuel Bernard,0.3621506865927345,-0.5403884565932036,-1.3214740685387383,-1.0352869574861916,1.1228523545483373,-0.5956002863574138,1.041677360318122,-0.19009616401445825,1.0787682300422272,0,280
2512,Kevin Pollet,-0.13905906742892568,-0.8942030146961358,-0.5840785667148266,-0.6461248156899991,-0.1040126557411518,-0.9555101287930743,1.0905772878427327,-0.7223294086053181,-0.11627752863309404,1,280
2513,kevin pollet,-0.823827461086069,-0.865133203343656,-2.069528926476666,-1.6007487834043705,-0.6588569045126773,0.964715458633665,0.044464208606821695,1.4041192921803272,-0.7270786941782582,0,280
2514,Victor Rezende dos Santos,-0.7809640737436325,-0.6730670041638526,-2.100097929758693,-1.5270545881897573,-0.5863581454371167,1.238343910031194,0.4672952837845119,0.6864332977221591,-0.8067484114232797,0,280
